,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,get_intervals_time,transform_time,fit_randomforest_time,n_intervals_prop,interval_length_prop,interval_lengths,max_dilation_size,n_estimators,n_intervals
15,TSF_Dilation,MiddlePhalanxOutlineCorrect,0.83162,9.03353,1.30982,12000,0.06542,1.638779999999999,7.220819999999999,1.0,1.0,"[3, 7, 9, 11]",2,200,20
16,TSF_Dilation,MiddlePhalanxTW,0.51948,8.03417,1.12251,12000,0.07056,1.4194999999999998,6.430899999999996,1.0,1.0,"[3, 7, 9, 11]",2,200,20
17,TSF_Dilation,OliveOil,0.93333,1.41145,0.97989,12000,0.07089,0.9530300000000004,0.28036999999999984,1.0,1.0,"[3, 7, 9, 11]",2,200,20
18,TSF_Dilation,Plane,1.0,2.21417,1.11207,12000,0.06441,1.0761400000000003,0.9640999999999994,1.0,1.0,"[3, 7, 9, 11]",2,200,20
19,TSF_Dilation,ProximalPhalanxOutlineAgeGroup,0.8439,5.28408,1.17335,12000,0.06925,1.378349999999999,3.7297499999999992,1.0,1.0,"[3, 7, 9, 11]",2,200,20
20,TSF_Dilation,ProximalPhalanxOutlineCorrect,0.88316,8.32759,1.29458,12000,0.07053,1.6117100000000002,6.538420000000002,1.0,1.0,"[3, 7, 9, 11]",2,200,20
21,TSF_Dilation,ProximalPhalanxTW,0.79024,6.36455,1.24639,12000,0.0638,1.4019400000000004,4.79132,1.0,1.0,"[3, 7, 9, 11]",2,200,20
22,TSF_Dilation,SyntheticControl,0.97333,4.70041,1.30085,12000,0.06445,1.303309999999999,3.2238599999999997,1.0,1.0,"[3, 7, 9, 11]",2,200,20
23,TSF_Dilation,TwoLeadECG,0.95259,1.36489,2.2182,12000,0.07197,0.9749999999999996,0.21019000000000007,1.0,1.0,"[3, 7, 9, 11]",2,200,20
24,TSF_Dilation,Wine,0.7037,1.59815,1.03324,12000,0.06746,1.0179199999999986,0.4069199999999998,1.0,1.0,"[3, 7, 9, 11]",2,200,20
0,TSF_Dilation,ArrowHead,0.8,2.038,1.82057,18000,0.09604,1.4321899999999992,0.40064000000000005,1.0,1.0,"[3, 7, 9, 11]",2,200,30
1,TSF_Dilation,Beef,0.73333,2.18487,1.54382,18000,0.11067,1.5182799999999999,0.44626000000000005,1.0,1.0,"[3, 7, 9, 11]",2,200,30
2,TSF_Dilation,BeetleFly,0.95,1.83614,1.41803,18000,0.09592,1.39629,0.23143000000000005,1.0,1.0,"[3, 7, 9, 11]",2,200,30
3,TSF_Dilation,BirdChicken,0.85,1.89334,1.45654,18000,0.10395,1.4445699999999995,0.23422000000000015,1.0,1.0,"[3, 7, 9, 11]",2,200,30
4,TSF_Dilation,Car,0.78333,2.50968,1.51785,18000,0.09353,1.5034299999999994,0.8049399999999998,1.0,1.0,"[3, 7, 9, 11]",2,200,30
