,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,num_of_random_dilations,win_lengths,norm_options,word_lengths,alphabet_size,feature_selection,max_feature_count
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.81585625,6.1053187499999995,8.366243749999999,21724.083333333332,22,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8045991666666668,5.3573104166666665,8.045205833333332,5006.833333333333,22,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8322837499999999,5.660042916666668,8.193379166666666,8439.75,22,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7843041666666667,2.4712641666666664,7.8283604166666665,1408.0,22,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8024262499999999,2.51442875,7.911887083333333,1408.0,22,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7976208333333333,2.6182325,7.920292083333334,941.4166666666666,22,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7925649999999999,2.6131687500000003,7.913222083333334,881.8333333333334,22,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8299833333333333,3.0473358333333334,8.37876875,15261.583333333334,22,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8230425,3.0625554166666666,8.317923333333335,13278.833333333334,22,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[6],4,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[6],4,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.82141125,2.78140625,8.044344166666667,5014.166666666667,22,"[28, 24, 20, 16, 12]","[True, False]",[6],4,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8033033333333334,2.9655774999999998,8.222064166666668,7942.916666666667,22,"[28, 24, 20, 16, 12]","[True, False]",[6],4,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.823915,3.3212341666666667,8.352263333333333,33382.25,22,"[28, 24, 20, 16, 12]","[True, False]",[6],6,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8169179166666667,3.3282670833333334,8.399032916666668,32653.5,22,"[28, 24, 20, 16, 12]","[True, False]",[6],6,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[6],6,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[6],6,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8191,2.67337,7.810415833333334,5614.583333333333,22,"[28, 24, 20, 16, 12]","[True, False]",[6],6,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8335858333333334,2.882656666666667,7.966434166666667,10867.083333333334,22,"[28, 24, 20, 16, 12]","[True, False]",[6],6,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.80428625,5.142639166666666,8.06588625,3520.0,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.796265,5.17016625,8.055342083333334,3696.0,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8019508333333333,5.465938333333334,8.084680416666666,2163.3333333333335,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8078566666666666,5.4474262499999995,8.05461875,2211.9166666666665,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8209225,6.477430000000001,8.354774583333333,16789.666666666668,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8081887499999999,6.454271666666667,8.306915833333333,19381.083333333332,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8227966666666667,5.572029166666667,8.031556666666667,5305.666666666667,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8337070833333334,5.895715,8.156247083333334,9933.916666666666,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8248716666666667,7.226757083333332,8.386429166666668,45519.833333333336,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8274691666666666,7.230630833333334,8.453283333333333,39743.916666666664,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8208520833333331,5.429145833333333,7.841497916666667,5632.0,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8291070833333333,5.755746249999999,7.990155833333333,10984.416666666666,22,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8161166666666667,2.7279662499999997,8.19786125,5632.0,22,"[28, 24, 20, 16, 12]","[True, False]",[8],2,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8006475000000001,2.704702083333333,8.099892916666667,5632.0,22,"[28, 24, 20, 16, 12]","[True, False]",[8],2,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8025687500000002,2.8538925000000006,8.152707916666666,2874.6666666666665,22,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8149833333333335,2.87780375,8.220365416666668,2835.25,22,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.82574625,3.477906666666667,8.413665833333335,30701.0,22,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8207608333333334,3.5211850000000005,8.299865416666668,32228.166666666668,22,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8322487499999999,2.7991995833333334,7.869712083333333,5603.583333333333,22,"[28, 24, 20, 16, 12]","[True, False]",[8],4,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8237404166666668,2.9548812499999997,8.033260416666666,10180.5,22,"[28, 24, 20, 16, 12]","[True, False]",[8],4,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8145404166666667,3.960762916666667,8.429085416666666,53132.75,22,"[28, 24, 20, 16, 12]","[True, False]",[8],6,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8084870833333334,3.9686191666666666,8.330699583333333,57064.333333333336,22,"[28, 24, 20, 16, 12]","[True, False]",[8],6,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[8],6,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,22,"[28, 24, 20, 16, 12]","[True, False]",[8],6,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.78181625,2.7843845833333334,7.441860000000001,5632.0,22,"[28, 24, 20, 16, 12]","[True, False]",[8],6,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8193337499999999,2.9451362499999996,7.6517220833333335,11151.25,22,"[28, 24, 20, 16, 12]","[True, False]",[8],6,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.78326625,6.577747500000001,7.8187454166666654,1408.0,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.77156125,6.6541675,7.870292083333333,1408.0,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7875416666666667,6.886924583333332,7.851469166666667,1152.0,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.797685,6.789739999999999,7.890789166666667,928.0,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8092766666666668,7.8225083333333325,8.277108749999998,9745.333333333334,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8079620833333333,8.087092916666668,8.195732083333334,13194.666666666666,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8127966666666667,7.716297083333333,8.154620416666667,6817.333333333333,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8136495833333335,7.968215416666666,8.249103750000002,8033.333333333333,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8238562500000001,8.26968,8.29266875,23068.0,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8243979166666667,8.447594583333332,8.374821666666667,28409.333333333332,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8199220833333333,7.657275000000001,8.10871125,7016.0,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8174108333333333,8.079073333333334,8.251650833333333,14774.666666666666,32,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7789816666666667,3.5795250000000003,7.90364125,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.78070875,3.5847383333333327,7.8950825,2048.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7916979166666667,3.803479166666667,7.986761666666667,1412.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.78964875,3.8003970833333334,7.937299583333334,1332.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8085516666666667,4.4168725,8.32549,20564.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8030862500000001,4.451516666666667,8.334375416666667,17678.666666666668,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8226029166666665,4.067450833333333,8.040193333333335,7694.666666666667,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8107099999999999,4.301482916666667,8.279618333333334,12250.666666666666,32,"[28, 24, 20, 16, 12]","[True, False]",[6],4,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8120170833333334,4.8228808333333335,8.402225416666665,43473.333333333336,32,"[28, 24, 20, 16, 12]","[True, False]",[6],6,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.80814,4.852884583333334,8.3396375,41296.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],6,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[6],6,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[6],6,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.81979625,3.88352125,7.81640625,8192.0,32,"[28, 24, 20, 16, 12]","[True, False]",[6],6,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.82221375,4.194765416666667,8.054786666666667,15326.666666666666,32,"[28, 24, 20, 16, 12]","[True, False]",[6],6,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.78817875,6.904145416666668,8.006620416666665,4864.0,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.79100625,7.190344166666667,7.978670416666667,5376.0,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.79687125,7.67464375,8.120379999999999,2665.3333333333335,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7953058333333334,7.711579583333333,8.167644166666667,2618.6666666666665,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",2,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.80979375,8.961015000000002,8.324636666666667,36608.0,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8137187499999999,9.00072,8.37544375,30720.0,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8163108333333332,7.912495833333334,8.065397500000001,7998.666666666667,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8260033333333334,8.240476666666666,8.142030833333331,13069.333333333334,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",4,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8059858333333333,10.070335833333333,8.39706875,64134.666666666664,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8043091666666666,9.863959583333333,8.409507916666668,69574.66666666667,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8195520833333333,7.86034125,7.77669125,8192.0,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8185587500000001,8.256592083333333,7.941348333333333,16094.666666666666,32,"[28, 24, 20, 16, 12]","[True, False]","[6, 8]",6,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8108129166666668,3.9214970833333336,8.083082083333332,8192.0,32,"[28, 24, 20, 16, 12]","[True, False]",[8],2,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7949254166666666,3.921079583333333,8.175094583333333,8192.0,32,"[28, 24, 20, 16, 12]","[True, False]",[8],2,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[8],2,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7971983333333332,4.14968375,8.18905625,3761.3333333333335,32,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7963183333333334,4.146787916666667,8.135060833333334,4376.0,32,"[28, 24, 20, 16, 12]","[True, False]",[8],2,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8080295833333334,5.076416666666666,8.439034583333333,44726.666666666664,32,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8136566666666667,5.042147083333333,8.314582083333333,51756.0,32,"[28, 24, 20, 16, 12]","[True, False]",[8],4,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[8],4,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8224879166666668,4.035005833333333,7.87072625,8166.666666666667,32,"[28, 24, 20, 16, 12]","[True, False]",[8],4,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8258375,4.343986666666667,8.1707725,15566.666666666666,32,"[28, 24, 20, 16, 12]","[True, False]",[8],4,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.81181875,5.750924583333334,8.420352083333334,93265.33333333333,32,"[28, 24, 20, 16, 12]","[True, False]",[8],6,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8064670833333333,5.762199166666666,8.419647083333333,94122.66666666667,32,"[28, 24, 20, 16, 12]","[True, False]",[8],6,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[8],6,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,32,"[28, 24, 20, 16, 12]","[True, False]",[8],6,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7925020833333333,4.050107083333334,7.453234583333334,8192.0,32,"[28, 24, 20, 16, 12]","[True, False]",[8],6,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7829112500000001,4.2451625,7.740719583333334,16256.0,32,"[28, 24, 20, 16, 12]","[True, False]",[8],6,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7667887499999999,8.00019625,7.842612916666667,1848.0,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7664320833333335,8.347255833333334,7.762910416666667,1428.0,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7721358333333335,8.41566,7.877098750000001,1188.25,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7887512500000001,8.5437675,7.824411250000001,1267.0,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",2,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8103583333333333,9.690958333333333,8.234787083333334,20616.75,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8169991666666666,9.5303825,8.207549166666666,8197.0,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8075554166666666,9.680352916666667,8.085868750000001,7411.25,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8028275000000001,9.850339166666666,8.179689999999999,10748.5,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",4,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.81108375,10.404909166666668,8.34090375,35089.25,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8071233333333332,10.466215833333333,8.223574583333333,35343.0,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.801285,9.581967083333334,8.045933750000001,9850.75,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7977925,10.017066666666667,8.176749583333333,16507.75,42,"[28, 24, 20, 16, 12]","[True, False]","[4, 6]",6,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7833687500000001,4.677777083333333,7.868672916666667,2688.0,42,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7806158333333334,4.677591666666667,7.8331662500000006,2688.0,42,"[28, 24, 20, 16, 12]","[True, False]",[6],2,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,42,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,42,"[28, 24, 20, 16, 12]","[True, False]",[6],2,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7737716666666667,4.857665416666666,7.914343333333332,1699.25,42,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7699983333333332,4.956415833333334,7.955412083333335,2110.5,42,"[28, 24, 20, 16, 12]","[True, False]",[6],2,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.7999845833333333,5.749419583333332,8.34015125,23630.25,42,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.808035,5.780904583333334,8.3859725,19899.25,42,"[28, 24, 20, 16, 12]","[True, False]",[6],4,none,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,42,"[28, 24, 20, 16, 12]","[True, False]",[6],4,chi,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,,,,,42,"[28, 24, 20, 16, 12]","[True, False]",[6],4,chi,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8222970833333333,5.329534583333333,8.028176666666665,9961.0,42,"[28, 24, 20, 16, 12]","[True, False]",[6],4,random,256
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8095387500000001,5.60738625,8.312148333333333,16261.0,42,"[28, 24, 20, 16, 12]","[True, False]",[6],4,random,512
0,CBOSS_Dilation_bulk,ALL_AVERAGE,0.8059679166666666,6.243458749999999,8.388579166666666,56066.5,42,"[28, 24, 20, 16, 12]","[True, False]",[6],6,none,256
